ListSchema={"schemaXmlList":["<Field ID=\"{fa564e0f-0c70-4ab9-b863-0177e6ddd247}\" Type=\"Text\" Name=\"Title\" DisplayName=\"Title\" Required=\"FALSE\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"Title\" FromBaseType=\"TRUE\" MaxLength=\"255\" />","<Field Type=\"Text\" DisplayName=\"BayDisplayName\" Name=\"field_1\" ID=\"{f6ee9189-27eb-42d4-ae9a-11bf1d785a0b}\" StaticName=\"field_1\" />","<Field Type=\"Text\" DisplayName=\"MapSection\" Name=\"field_2\" ID=\"{8124203e-4d63-47ce-90ba-2e7526f4989c}\" StaticName=\"field_2\" />","<Field Type=\"Number\" DisplayName=\"BayNumber\" Name=\"field_3\" ID=\"{857e717b-0085-4936-9c4d-5cbc7c08bf16}\" StaticName=\"field_3\" />","<Field Type=\"Number\" DisplayName=\"BaySlot\" Name=\"field_4\" ID=\"{8825d1d5-a3d9-4051-b432-7dabb2185a58}\" StaticName=\"field_4\" />","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"BayCategory\" FillInChoice=\"FALSE\" Format=\"Dropdown\" Name=\"field_5\" Title=\"BayCategory\" Type=\"Choice\" ID=\"{4b222483-0c4c-42f6-b102-2d22a3edc344}\" StaticName=\"field_5\"><CHOICES><CHOICE>Coral</CHOICE><CHOICE>Tempered</CHOICE><CHOICE>MirrorAnnealed</CHOICE><CHOICE>ManualOversized</CHOICE><CHOICE>Ignored</CHOICE><CHOICE>SDI</CHOICE><CHOICE>Overflow</CHOICE><CHOICE>ManualException</CHOICE></CHOICES></Field>","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"AutoAssignable\" Format=\"Dropdown\" Name=\"field_6\" Title=\"AutoAssignable\" Type=\"Boolean\" ID=\"{83aaf82f-13a0-4956-847f-eeee8d39b6bf}\" StaticName=\"field_6\"><Default>1</Default></Field>","<Field Type=\"Number\" DisplayName=\"AssignmentPriority\" Name=\"field_7\" ID=\"{d8b5be32-6471-4463-a24c-dcf970ed2e53}\" StaticName=\"field_7\" />","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"BayStatus\" FillInChoice=\"FALSE\" Format=\"Dropdown\" Name=\"field_8\" Title=\"BayStatus\" Type=\"Choice\" ID=\"{e52b3b37-d7ee-4a84-80d0-57bfa3012a2f}\" StaticName=\"field_8\"><CHOICES><CHOICE>Available</CHOICE><CHOICE>ManualHold</CHOICE><CHOICE>OutOfService</CHOICE></CHOICES></Field>","<Field Type=\"Text\" DisplayName=\"SourceCell\" Name=\"field_9\" ID=\"{4a43e5ed-dc06-48cf-957d-5c4d40d1c33c}\" StaticName=\"field_9\" />","<Field AppendOnly=\"FALSE\" ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"Notes\" Format=\"Dropdown\" IsolateStyles=\"FALSE\" Name=\"field_10\" RichText=\"FALSE\" RichTextMode=\"Compatible\" Title=\"Notes\" Type=\"Note\" ID=\"{3a7b8f59-29ba-492a-a3d5-5df310d0198e}\" StaticName=\"field_10\" />","<Field ID=\"{82642ec8-ef9b-478f-acf9-31f7d45fbc31}\" ReadOnly=\"TRUE\" Type=\"Computed\" Name=\"LinkTitle\" DisplayName=\"BayKey\" DisplayNameSrcField=\"Title\" ClassInfo=\"Menu\" AuthoringInfo=\"(linked to item with edit menu)\" ListItemMenuAllowed=\"Required\" LinkToItemAllowed=\"Prohibited\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"LinkTitle\" FromBaseType=\"TRUE\"><FieldRefs><FieldRef Name=\"Title\" /><FieldRef Name=\"LinkTitleNoMenu\" /><FieldRef Name=\"_EditMenuTableStart2\" /><FieldRef Name=\"_EditMenuTableEnd\" /></FieldRefs><DisplayPattern><FieldSwitch><Expr><GetVar Name=\"FreeForm\" /></Expr><Case Value=\"TRUE\"><Field Name=\"LinkTitleNoMenu\" /></Case><Default><HTML><![CDATA[<div class=\"ms-vb itx\" onmouseover=\"OnItem(this)\" CTXName=\"ctx]]></HTML><Field Name=\"_EditMenuTableStart2\" /><HTML><![CDATA[\">]]></HTML><Field Name=\"LinkTitleNoMenu\" /><HTML><![CDATA[</div>]]></HTML><HTML><![CDATA[<div class=\"s4-ctx\" onmouseover=\"OnChildItem(this.parentNode); return false;\">]]></HTML><HTML><![CDATA[<span>&nbsp;</span>]]></HTML><HTML><![CDATA[<a onfocus=\"OnChildItem(this.parentNode.parentNode); return false;\" onclick=\"PopMenuFromChevron(event); return false;\" href=\"javascript:;\" title=\"Open Menu\"></a>]]></HTML><HTML><![CDATA[<span>&nbsp;</span>]]></HTML><HTML><![CDATA[</div>]]></HTML></Default></FieldSwitch></DisplayPattern></Field>"]}
"BayKey","BayDisplayName","MapSection","BayNumber","BaySlot","BayCategory","AutoAssignable","AssignmentPriority","BayStatus","SourceCell","Notes"
"MIR-059","MIR 59","BFS Mirror / Mirror","0","59","MirrorAnnealed","True","30,062","Available","U62","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-058","MIR 58","BFS Mirror / Mirror","0","58","MirrorAnnealed","True","30,063","Available","U63","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-057","MIR 57","BFS Mirror / Mirror","0","57","MirrorAnnealed","True","30,064","Available","U64","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-056","MIR 56","BFS Mirror / Mirror","0","56","MirrorAnnealed","True","30,065","Available","U65","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-055","MIR 55","BFS Mirror / Mirror","0","55","MirrorAnnealed","True","30,066","Available","U66","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-054","MIR 54","BFS Mirror / Mirror","0","54","MirrorAnnealed","True","30,067","Available","U67","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-053","MIR 53","BFS Mirror / Mirror","0","53","MirrorAnnealed","True","30,068","Available","U68","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-052","MIR 52","BFS Mirror / Mirror","0","52","MirrorAnnealed","True","30,069","Available","U69","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-051","MIR 51","BFS Mirror / Mirror","0","51","MirrorAnnealed","True","30,070","Available","U70","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-050","MIR 50","BFS Mirror / Mirror","0","50","MirrorAnnealed","True","30,071","Available","U71","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-049","MIR 49","BFS Mirror / Mirror","0","49","MirrorAnnealed","True","30,072","Available","U72","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-048","MIR 48","BFS Mirror / Mirror","0","48","MirrorAnnealed","True","30,073","Available","U73","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-047","MIR 47","BFS Mirror / Mirror","0","47","MirrorAnnealed","True","30,074","Available","U74","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-046","MIR 46","BFS Mirror / Mirror","0","46","MirrorAnnealed","True","30,075","Available","U75","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-045","MIR 45","BFS Mirror / Mirror","0","45","MirrorAnnealed","True","30,076","Available","U76","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-044","MIR 44","BFS Mirror / Mirror","0","44","MirrorAnnealed","True","30,081","Available","U81","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-043","MIR 43","BFS Mirror / Mirror","0","43","MirrorAnnealed","True","30,082","Available","U82","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-042","MIR 42","BFS Mirror / Mirror","0","42","MirrorAnnealed","True","30,083","Available","U83","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-041","MIR 41","BFS Mirror / Mirror","0","41","MirrorAnnealed","True","30,084","Available","U84","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-040","MIR 40","BFS Mirror / Mirror","0","40","MirrorAnnealed","True","30,085","Available","U85","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-039","MIR 39","BFS Mirror / Mirror","0","39","MirrorAnnealed","True","30,086","Available","U86","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-038","MIR 38","BFS Mirror / Mirror","0","38","MirrorAnnealed","True","30,087","Available","U87","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-037","MIR 37","BFS Mirror / Mirror","0","37","MirrorAnnealed","True","30,088","Available","U88","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-036","MIR 36","BFS Mirror / Mirror","0","36","MirrorAnnealed","True","30,089","Available","U89","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-035","MIR 35","BFS Mirror / Mirror","0","35","MirrorAnnealed","True","30,090","Available","U90","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-034","MIR 34","BFS Mirror / Mirror","0","34","MirrorAnnealed","True","30,091","Available","U91","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-033","MIR 33","BFS Mirror / Mirror","0","33","MirrorAnnealed","True","30,092","Available","U92","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-032","MIR 32","BFS Mirror / Mirror","0","32","MirrorAnnealed","True","30,093","Available","U93","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-031","MIR 31","BFS Mirror / Mirror","0","31","MirrorAnnealed","True","30,094","Available","U94","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-030","MIR 30","BFS Mirror / Mirror","0","30","MirrorAnnealed","True","30,095","Available","U95","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-029","MIR 29","BFS Mirror / Mirror","0","29","MirrorAnnealed","True","30,096","Available","U96","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-028","MIR 28","BFS Mirror / Mirror","0","28","MirrorAnnealed","True","30,097","Available","U97","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-027","MIR 27","BFS Mirror / Mirror","0","27","MirrorAnnealed","True","30,098","Available","U98","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-026","MIR 26","BFS Mirror / Mirror","0","26","MirrorAnnealed","True","30,099","Available","U99","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-025","MIR 25","BFS Mirror / Mirror","0","25","MirrorAnnealed","True","30,100","Available","U100","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-024","MIR 24","BFS Mirror / Mirror","0","24","MirrorAnnealed","True","30,101","Available","U101","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-023","MIR 23","BFS Mirror / Mirror","0","23","MirrorAnnealed","True","30,102","Available","U102","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-022","MIR 22","BFS Mirror / Mirror","0","22","MirrorAnnealed","True","30,107","Available","U107","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-021","MIR 21","BFS Mirror / Mirror","0","21","MirrorAnnealed","True","30,108","Available","U108","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-020","MIR 20","BFS Mirror / Mirror","0","20","MirrorAnnealed","True","30,109","Available","U109","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-019","MIR 19","BFS Mirror / Mirror","0","19","MirrorAnnealed","True","30,110","Available","U110","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-018","MIR 18","BFS Mirror / Mirror","0","18","MirrorAnnealed","True","30,111","Available","U111","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-017","MIR 17","BFS Mirror / Mirror","0","17","MirrorAnnealed","True","30,112","Available","U112","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-016","MIR 16","BFS Mirror / Mirror","0","16","MirrorAnnealed","True","30,113","Available","U113","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-015","MIR 15","BFS Mirror / Mirror","0","15","MirrorAnnealed","True","30,114","Available","U114","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-014","MIR 14","BFS Mirror / Mirror","0","14","MirrorAnnealed","True","30,115","Available","U115","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-013","MIR 13","BFS Mirror / Mirror","0","13","MirrorAnnealed","True","30,116","Available","U116","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-012","MIR 12","BFS Mirror / Mirror","0","12","MirrorAnnealed","True","30,117","Available","U117","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-011","MIR 11","BFS Mirror / Mirror","0","11","MirrorAnnealed","True","30,118","Available","U118","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-010","MIR 10","BFS Mirror / Mirror","0","10","MirrorAnnealed","True","30,119","Available","U119","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-009","MIR 9","BFS Mirror / Mirror","0","9","MirrorAnnealed","True","30,120","Available","U120","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-008","MIR 8","BFS Mirror / Mirror","0","8","MirrorAnnealed","True","30,121","Available","U121","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-007","MIR 7","BFS Mirror / Mirror","0","7","MirrorAnnealed","True","30,122","Available","U122","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-006","MIR 6","BFS Mirror / Mirror","0","6","MirrorAnnealed","True","30,123","Available","U123","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-005","MIR 5","BFS Mirror / Mirror","0","5","MirrorAnnealed","True","30,124","Available","U124","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-004","MIR 4","BFS Mirror / Mirror","0","4","MirrorAnnealed","True","30,125","Available","U125","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-003","MIR 3","BFS Mirror / Mirror","0","3","MirrorAnnealed","True","30,126","Available","U126","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-002","MIR 2","BFS Mirror / Mirror","0","2","MirrorAnnealed","True","30,127","Available","U127","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-001","MIR 1","BFS Mirror / Mirror","0","1","MirrorAnnealed","True","30,128","Available","U128","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"LR-01","LR 1","LR Oversized","0","1","ManualOversized","False","40,001","ManualHold","G2","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-02","LR 2","LR Oversized","0","2","ManualOversized","False","40,002","ManualHold","G3","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-03","LR 3","LR Oversized","0","3","ManualOversized","False","40,003","ManualHold","G4","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-04","LR 4","LR Oversized","0","4","ManualOversized","False","40,004","ManualHold","G5","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-05","LR 5","LR Oversized","0","5","ManualOversized","False","40,005","ManualHold","G6","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-06","LR 6","LR Oversized","0","6","ManualOversized","False","40,006","ManualHold","G7","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-07","LR 7","LR Oversized","0","7","ManualOversized","False","40,007","ManualHold","G8","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-08","LR 8","LR Oversized","0","8","ManualOversized","False","40,008","ManualHold","G9","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-09","LR 9","LR Oversized","0","9","ManualOversized","False","40,009","ManualHold","G10","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-10","LR 10","LR Oversized","0","10","ManualOversized","False","40,010","ManualHold","G11","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-11","LR 11","LR Oversized","0","11","ManualOversized","False","40,011","ManualHold","G12","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-12","LR 12","LR Oversized","0","12","ManualOversized","False","40,012","ManualHold","G13","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-13","LR 13","LR Oversized","0","13","ManualOversized","False","40,013","ManualHold","G14","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-14","LR 14","LR Oversized","0","14","ManualOversized","False","40,014","ManualHold","G15","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-15","LR 15","LR Oversized","0","15","ManualOversized","False","40,015","ManualHold","G16","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-16","LR 16","LR Oversized","0","16","ManualOversized","False","40,016","ManualHold","G17","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-17","LR 17","LR Oversized","0","17","ManualOversized","False","40,017","ManualHold","G18","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-18","LR 18","LR Oversized","0","18","ManualOversized","False","40,018","ManualHold","G19","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-19","LR 19","LR Oversized","0","19","ManualOversized","False","40,019","ManualHold","G20","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-20","LR 20","LR Oversized","0","20","ManualOversized","False","40,020","ManualHold","G21","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-21","LR 21","LR Oversized","0","21","ManualOversized","False","40,021","ManualHold","G22","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-22","LR 22","LR Oversized","0","22","ManualOversized","False","40,022","ManualHold","G23","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-23","LR 23","LR Oversized","0","23","ManualOversized","False","40,023","ManualHold","G24","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-24","LR 24","LR Oversized","0","24","ManualOversized","False","40,024","ManualHold","G25","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-25","LR 25","LR Oversized","0","25","ManualOversized","False","40,025","ManualHold","G26","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-26","LR 26","LR Oversized","0","26","ManualOversized","False","40,026","ManualHold","G27","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-27","LR 27","LR Oversized","0","27","ManualOversized","False","40,027","ManualHold","G28","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-28","LR 28","LR Oversized","0","28","ManualOversized","False","40,028","ManualHold","G29","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-29","LR 29","LR Oversized","0","29","ManualOversized","False","40,029","ManualHold","G30","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"LR-30","LR 30","LR Oversized","0","30","ManualOversized","False","40,030","ManualHold","G31","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-01","RR 1","RR Oversized","0","1","ManualOversized","False","40,101","ManualHold","K2","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-02","RR 2","RR Oversized","0","2","ManualOversized","False","40,102","ManualHold","K3","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-03","RR 3","RR Oversized","0","3","ManualOversized","False","40,103","ManualHold","K4","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-04","RR 4","RR Oversized","0","4","ManualOversized","False","40,104","ManualHold","K5","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-05","RR 5","RR Oversized","0","5","ManualOversized","False","40,105","ManualHold","K6","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-06","RR 6","RR Oversized","0","6","ManualOversized","False","40,106","ManualHold","K7","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-07","RR 7","RR Oversized","0","7","ManualOversized","False","40,107","ManualHold","K8","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-08","RR 8","RR Oversized","0","8","ManualOversized","False","40,108","ManualHold","K9","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-09","RR 9","RR Oversized","0","9","ManualOversized","False","40,109","ManualHold","K10","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-10","RR 10","RR Oversized","0","10","ManualOversized","False","40,110","ManualHold","K11","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-11","RR 11","RR Oversized","0","11","ManualOversized","False","40,111","ManualHold","K12","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-12","RR 12","RR Oversized","0","12","ManualOversized","False","40,112","ManualHold","K13","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-13","RR 13","RR Oversized","0","13","ManualOversized","False","40,113","ManualHold","K14","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-14","RR 14","RR Oversized","0","14","ManualOversized","False","40,114","ManualHold","K15","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-15","RR 15","RR Oversized","0","15","ManualOversized","False","40,115","ManualHold","K16","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-16","RR 16","RR Oversized","0","16","ManualOversized","False","40,116","ManualHold","K17","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-17","RR 17","RR Oversized","0","17","ManualOversized","False","40,117","ManualHold","K18","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-18","RR 18","RR Oversized","0","18","ManualOversized","False","40,118","ManualHold","K19","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-19","RR 19","RR Oversized","0","19","ManualOversized","False","40,119","ManualHold","K20","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-20","RR 20","RR Oversized","0","20","ManualOversized","False","40,120","ManualHold","K21","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-21","RR 21","RR Oversized","0","21","ManualOversized","False","40,121","ManualHold","K22","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-22","RR 22","RR Oversized","0","22","ManualOversized","False","40,122","ManualHold","K23","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-23","RR 23","RR Oversized","0","23","ManualOversized","False","40,123","ManualHold","K24","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"RR-24","RR 24","RR Oversized","0","24","ManualOversized","False","40,124","ManualHold","K25","Oversized is manually determined by receiving based on size/weight. Do not auto-assign in v1."
"CRL-01-01","1--1","CRL / Other Products","1","1","Ignored","False","50,011","ManualHold","G34","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-01-02","1--2","CRL / Other Products","1","2","Ignored","False","50,012","ManualHold","G35","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-02-01","2--1","CRL / Other Products","2","1","Ignored","False","50,021","ManualHold","G37","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-02-02","2--2","CRL / Other Products","2","2","Ignored","False","50,022","ManualHold","G38","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-03-01","3--1","CRL / Other Products","3","1","Ignored","False","50,031","ManualHold","G40","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-03-02","3--2","CRL / Other Products","3","2","Ignored","False","50,032","ManualHold","G41","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-04-01","4--1","CRL / Other Products","4","1","Ignored","False","50,041","ManualHold","G43","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-04-02","4--2","CRL / Other Products","4","2","Ignored","False","50,042","ManualHold","G44","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-05-01","5--1","CRL / Other Products","5","1","Ignored","False","50,051","ManualHold","G46","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-05-02","5--2","CRL / Other Products","5","2","Ignored","False","50,052","ManualHold","G47","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-06-01","6--1","CRL / Other Products","6","1","Ignored","False","50,061","ManualHold","G49","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-06-02","6--2","CRL / Other Products","6","2","Ignored","False","50,062","ManualHold","G50","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
"CRL-07-01","7--1","CRL / Other Products","7","1","Ignored","False","50,071","ManualHold","G52","Yellow/light blue middle other-product area. Ignore for Indian Trail glass bay automation in v1."
